Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
11.16,reg,0.087,Baking Goods,178.04,2009,Medium,Tier 2,Supermarket Type2,3750.6
13.75,Low Sugar,0.038,Snack Foods,150.43,2009,Medium,Tier 2,Supermarket Type2,3771.58
11.12,Low Sugar,0.186,Fruits and Vegetables,156.32,2009,Medium,Tier 2,Supermarket Type2,3297.52
10.04,Low Sugar,0.162,Fruits and Vegetables,118.72,1998,Small,Tier 3,Food Mart,2282.8
15.41,Low Sugar,0.089,Snack Foods,195.41,1999,Medium,Tier 1,Departmental Store,5067.15
14.2,Regular,0.128,Frozen Foods,181.79,1987,High,Tier 2,Supermarket Type1,4513.23
9.23,Low Sugar,0.08,Soft Drinks,176.94,2009,Medium,Tier 2,Supermarket Type2,3292.66
10.54,Regular,0.033,Meat,158.75,2009,Medium,Tier 2,Supermarket Type2,3215.21
11.59,Low Sugar,0.108,Fruits and Vegetables,139.98,2009,Medium,Tier 2,Supermarket Type2,3069.02
16.79,Low Sugar,0.013,Snack Foods,111.26,2009,Medium,Tier 2,Supermarket Type2,3656.74
13.21,Low Sugar,0.059,Soft Drinks,151.87,2009,Medium,Tier 2,Supermarket Type2,3677.56
14.84,Low Sugar,0.078,Dairy,133.89,2009,Medium,Tier 2,Supermarket Type2,3679.12
13.37,Low Sugar,0.064,Soft Drinks,143.54,2009,Medium,Tier 2,Supermarket Type2,3543.33
13.24,Regular,0.131,Canned,171.54,1987,High,Tier 2,Supermarket Type1,4088.19
16.96,Regular,0.173,Fruits and Vegetables,204.5,1999,Medium,Tier 1,Departmental Store,5602.23
13.03,Low Sugar,0.035,Breads,138.47,2009,Medium,Tier 2,Supermarket Type2,3364.35
13.7,Regular,0.061,Fruits and Vegetables,173.67,1999,Medium,Tier 1,Departmental Store,4234.21
13.44,Low Sugar,0.032,Dairy,180.62,1999,Medium,Tier 1,Departmental Store,4318.12
13.39,No Sugar,0.022,Others,153.93,2009,Medium,Tier 2,Supermarket Type2,3760.81
15.46,Low Sugar,0.028,Frozen Foods,197.86,1999,Medium,Tier 1,Departmental Store,5127.44
14.36,No Sugar,0.013,Household,110.36,2009,Medium,Tier 2,Supermarket Type2,3088.24
9.08,Low Sugar,0.085,Baking Goods,150.86,2009,Medium,Tier 2,Supermarket Type2,2723.52
12.74,Regular,0.087,Dairy,177.62,1987,High,Tier 2,Supermarket Type1,4098.94
11.42,No Sugar,0.031,Health and Hygiene,116.53,2009,Medium,Tier 2,Supermarket Type2,2551.6
12.02,Low Sugar,0.032,Hard Drinks,132.36,2009,Medium,Tier 2,Supermarket Type2,3009.48
14.46,Low Sugar,0.149,Baking Goods,183.73,1987,High,Tier 2,Supermarket Type1,2782.73
12.74,Low Sugar,0.058,Starchy Foods,112.05,2009,Medium,Tier 2,Supermarket Type2,2756.8
7.51,Low Sugar,0.021,Meat,125.42,1998,Small,Tier 3,Food Mart,1848.16
16.8,No Sugar,0.029,Health and Hygiene,179.01,1999,Medium,Tier 1,Departmental Store,5044.51
10.64,No Sugar,0.117,Health and Hygiene,116.07,1987,High,Tier 2,Supermarket Type1,2364.68
11.34,Low Sugar,0.053,Fruits and Vegetables,114.35,1987,High,Tier 2,Supermarket Type1,2487.49
11.91,Regular,0.033,Baking Goods,105.17,1987,High,Tier 2,Supermarket Type1,2428.09
15.65,Low Sugar,0.149,Snack Foods,175.07,1987,High,Tier 2,Supermarket Type1,4703.47
13.42,Low Sugar,0.131,Fruits and Vegetables,136.64,2009,Medium,Tier 2,Supermarket Type2,3415.11
10.29,Low Sugar,0.047,Fruits and Vegetables,101.5,1998,Small,Tier 3,Food Mart,1988.53
15.61,Regular,0.044,Canned,172.4,1987,High,Tier 2,Supermarket Type1,4640.98
11.12,Low Sugar,0.025,Baking Goods,121.95,2009,Medium,Tier 2,Supermarket Type2,2594.39
9.11,Low Sugar,0.016,Fruits and Vegetables,93.27,1998,Small,Tier 3,Food Mart,1553.3
13.76,Low Sugar,0.026,Fruits and Vegetables,156.99,2009,Medium,Tier 2,Supermarket Type2,3907.14
12.04,Low Sugar,0.093,Canned,166.15,2009,Medium,Tier 2,Supermarket Type2,3705.28
10.85,Regular,0.111,Soft Drinks,102.41,1998,Small,Tier 3,Food Mart,2132.57
11.75,No Sugar,0.086,Health and Hygiene,122.61,2009,Medium,Tier 2,Supermarket Type2,2749.81
7.14,No Sugar,0.034,Health and Hygiene,82.6,1998,Small,Tier 3,Food Mart,889.12
10.91,No Sugar,0.037,Household,104.28,1998,Small,Tier 3,Food Mart,2184.3
8.29,Low Sugar,0.144,Soft Drinks,130.89,1998,Small,Tier 3,Food Mart,2137.39
9.63,No Sugar,0.03,Others,101.46,1998,Small,Tier 3,Food Mart,1837.94
12.23,Low Sugar,0.064,Breads,171.55,2009,Medium,Tier 2,Supermarket Type2,3860.26
13.06,Regular,0.112,Meat,87.14,1987,High,Tier 2,Supermarket Type1,2320.84
12.78,Low Sugar,0.188,Canned,160.99,2009,Medium,Tier 2,Supermarket Type2,3766.79
12.0,No Sugar,0.118,Household,81.91,1998,Small,Tier 3,Food Mart,1739.34
12.91,Regular,0.084,Frozen Foods,143.81,2009,Medium,Tier 2,Supermarket Type2,3445.53
12.28,No Sugar,0.16,Household,172.16,2009,Medium,Tier 2,Supermarket Type2,3882.42
12.03,No Sugar,0.034,Health and Hygiene,177.25,2009,Medium,Tier 2,Supermarket Type2,3930.09
11.52,Low Sugar,0.121,Dairy,130.14,2009,Medium,Tier 2,Supermarket Type2,2851.53
10.97,Regular,0.128,Snack Foods,112.59,1987,High,Tier 2,Supermarket Type1,2368.46
10.57,Low Sugar,0.058,Meat,133.11,2009,Medium,Tier 2,Supermarket Type2,2696.8
14.91,Regular,0.039,Breakfast,163.56,1999,Medium,Tier 1,Departmental Store,4302.22
13.24,Regular,0.089,Meat,163.78,2009,Medium,Tier 2,Supermarket Type2,3929.4
11.3,Regular,0.099,Hard Drinks,90.06,1998,Small,Tier 3,Food Mart,1981.53
12.04,Low Sugar,0.022,Snack Foods,147.49,2009,Medium,Tier 2,Supermarket Type2,3324.8
14.32,Regular,0.075,Baking Goods,154.88,2009,Medium,Tier 2,Supermarket Type2,3989.84
9.21,Regular,0.064,Frozen Foods,124.82,1998,Small,Tier 3,Food Mart,2220.56
13.48,Regular,0.042,Meat,187.97,1999,Medium,Tier 1,Departmental Store,4478.77
13.49,Low Sugar,0.049,Baking Goods,175.16,1999,Medium,Tier 1,Departmental Store,4218.28
13.88,Low Sugar,0.032,Canned,177.26,1987,High,Tier 2,Supermarket Type1,2849.93
12.62,Low Sugar,0.073,Snack Foods,136.18,2009,Medium,Tier 2,Supermarket Type2,3223.03
14.19,Low Sugar,0.052,Snack Foods,170.91,1999,Medium,Tier 1,Departmental Store,4258.98
11.42,No Sugar,0.036,Health and Hygiene,131.28,2009,Medium,Tier 2,Supermarket Type2,2853.39
10.7,Low Sugar,0.068,Snack Foods,169.33,2009,Medium,Tier 2,Supermarket Type2,3467.96
10.99,No Sugar,0.053,Household,152.08,2009,Medium,Tier 2,Supermarket Type2,3181.78
14.03,Regular,0.048,Dairy,144.28,2009,Medium,Tier 2,Supermarket Type2,3708.97
14.51,Low Sugar,0.076,Snack Foods,172.52,1999,Medium,Tier 1,Departmental Store,4395.34
12.98,Low Sugar,0.048,Snack Foods,105.28,2009,Medium,Tier 2,Supermarket Type2,2673.03
14.76,Low Sugar,0.076,Meat,130.99,2009,Medium,Tier 2,Supermarket Type2,3601.2
10.16,Low Sugar,0.109,Dairy,124.5,1987,High,Tier 2,Supermarket Type1,2428.39
13.32,Regular,0.019,Snack Foods,155.02,2009,Medium,Tier 2,Supermarket Type2,3766.5
14.85,Low Sugar,0.07,Frozen Foods,169.28,1999,Medium,Tier 1,Departmental Store,4404.72
11.7,Low Sugar,0.019,Frozen Foods,189.55,1987,High,Tier 2,Supermarket Type1,4108.71
13.83,Low Sugar,0.018,Baking Goods,146.23,2009,Medium,Tier 2,Supermarket Type2,3701.84
17.55,reg,0.094,Starchy Foods,210.79,1999,Medium,Tier 1,Departmental Store,5864.61
14.64,No Sugar,0.023,Household,176.9,1987,High,Tier 2,Supermarket Type1,4514.09
9.06,Low Sugar,0.027,Canned,152.67,2009,Medium,Tier 2,Supermarket Type2,2757.64
16.34,Low Sugar,0.047,Snack Foods,162.07,1987,High,Tier 2,Supermarket Type1,4593.23
11.72,Low Sugar,0.022,Meat,133.1,2009,Medium,Tier 2,Supermarket Type2,2956.82
11.69,No Sugar,0.142,Household,115.05,2009,Medium,Tier 2,Supermarket Type2,2580.96
13.17,Regular,0.034,Fruits and Vegetables,164.63,1998,Small,Tier 3,Food Mart,1011.57
12.16,Low Sugar,0.149,Canned,132.5,2009,Medium,Tier 2,Supermarket Type2,3043.63
12.09,No Sugar,0.063,Others,165.33,2009,Medium,Tier 2,Supermarket Type2,3701.12
8.93,No Sugar,0.067,Health and Hygiene,129.01,1998,Small,Tier 3,Food Mart,2243.88
12.16,Low Sugar,0.152,Dairy,148.14,2009,Medium,Tier 2,Supermarket Type2,3365.46
12.65,Low Sugar,0.104,Breakfast,124.21,2009,Medium,Tier 2,Supermarket Type2,2986.19
13.74,Low Sugar,0.01,Frozen Foods,164.74,1987,High,Tier 2,Supermarket Type1,4061.65
10.4,Low Sugar,0.011,Canned,157.73,2009,Medium,Tier 2,Supermarket Type2,3162.04
16.31,Regular,0.11,Breads,191.33,1999,Medium,Tier 1,Departmental Store,5186.04
7.0,Low Sugar,0.081,Breads,142.49,1998,Small,Tier 3,Food Mart,2082.88
12.12,Low Sugar,0.095,Breakfast,161.24,2009,Medium,Tier 2,Supermarket Type2,3623.21
15.58,reg,0.052,Hard Drinks,182.11,1987,High,Tier 2,Supermarket Type1,4832.82
15.35,Low Sugar,0.109,Canned,148.09,1987,High,Tier 2,Supermarket Type1,4083.99
11.37,Low Sugar,0.04,Dairy,161.5,2009,Medium,Tier 2,Supermarket Type2,3460.0
14.22,No Sugar,0.08,Health and Hygiene,181.36,1987,High,Tier 2,Supermarket Type1,4508.7
16.64,Regular,0.12,Breakfast,194.21,1999,Medium,Tier 1,Departmental Store,5319.33
13.49,No Sugar,0.032,Health and Hygiene,100.65,2009,Medium,Tier 2,Supermarket Type2,2692.76
13.76,Regular,0.064,Snack Foods,189.07,1987,High,Tier 2,Supermarket Type1,4564.45
11.43,No Sugar,0.079,Household,133.54,2009,Medium,Tier 2,Supermarket Type2,2900.24
15.25,Low Sugar,0.138,Soft Drinks,191.9,1987,High,Tier 2,Supermarket Type1,3547.55
11.67,Regular,0.033,Frozen Foods,124.51,2009,Medium,Tier 2,Supermarket Type2,2769.42
10.63,Low Sugar,0.015,Dairy,130.63,2009,Medium,Tier 2,Supermarket Type2,2660.71
14.52,No Sugar,0.029,Household,152.44,2009,Medium,Tier 2,Supermarket Type2,3984.92
10.86,No Sugar,0.151,Health and Hygiene,90.61,1998,Small,Tier 3,Food Mart,1893.65
17.66,Low Sugar,0.101,Fruits and Vegetables,169.26,1999,Medium,Tier 1,Departmental Store,5039.34
12.56,Low Sugar,0.084,Meat,126.16,2009,Medium,Tier 2,Supermarket Type2,3005.68
12.87,Low Sugar,0.029,Breads,160.47,2009,Medium,Tier 2,Supermarket Type2,3778.34
11.25,Regular,0.041,Fruits and Vegetables,153.72,2009,Medium,Tier 2,Supermarket Type2,3272.71
12.98,No Sugar,0.123,Health and Hygiene,129.04,2009,Medium,Tier 2,Supermarket Type2,3159.82
12.92,Low Sugar,0.089,Fruits and Vegetables,91.38,1987,High,Tier 2,Supermarket Type1,2374.73
14.07,Low Sugar,0.103,Dairy,125.86,2009,Medium,Tier 2,Supermarket Type2,3339.39
8.49,Low Sugar,0.083,Snack Foods,133.15,1998,Small,Tier 3,Food Mart,2227.81
11.42,Low Sugar,0.072,Seafood,131.2,2009,Medium,Tier 2,Supermarket Type2,5081.46
12.03,Low Sugar,0.048,Dairy,176.72,2009,Medium,Tier 2,Supermarket Type2,2255.43
11.32,Low Sugar,0.17,Fruits and Vegetables,136.2,2009,Medium,Tier 2,Supermarket Type2,2930.96
13.84,Regular,0.056,Meat,98.99,2009,Medium,Tier 2,Supermarket Type2,2738.56
11.05,Low Sugar,0.013,Dairy,114.41,1987,High,Tier 2,Supermarket Type1,2422.69
10.7,Low Sugar,0.057,Frozen Foods,107.73,1998,Small,Tier 3,Food Mart,2208.37
14.62,Regular,0.086,Hard Drinks,153.14,1987,High,Tier 2,Supermarket Type1,4021.82
9.58,Regular,0.011,Canned,143.94,2009,Medium,Tier 2,Supermarket Type2,2694.98
11.24,Low Sugar,0.067,Canned,94.45,1998,Small,Tier 3,Food Mart,2057.95
12.64,Low Sugar,0.141,Canned,143.37,2009,Medium,Tier 2,Supermarket Type2,4138.12
14.34,Regular,0.035,Dairy,133.82,2009,Medium,Tier 2,Supermarket Type2,3564.15
9.23,Low Sugar,0.022,Frozen Foods,146.69,2009,Medium,Tier 2,Supermarket Type2,2672.65
12.58,Low Sugar,0.128,Seafood,139.56,2009,Medium,Tier 2,Supermarket Type2,3283.29
10.29,No Sugar,0.174,Health and Hygiene,100.03,1998,Small,Tier 3,Food Mart,1957.85
14.55,No Sugar,0.05,Household,147.2,2009,Medium,Tier 2,Supermarket Type2,3885.32
14.4,Low Sugar,0.126,Dairy,147.1,2009,Medium,Tier 2,Supermarket Type2,3850.14
13.46,Low Sugar,0.065,Fruits and Vegetables,162.02,2009,Medium,Tier 2,Supermarket Type2,3942.04
14.94,Low Sugar,0.098,Canned,132.02,2009,Medium,Tier 2,Supermarket Type2,3662.7
9.33,Low Sugar,0.056,Breads,136.9,1987,High,Tier 2,Supermarket Type1,2494.48
10.57,Low Sugar,0.027,Soft Drinks,199.48,1987,High,Tier 2,Supermarket Type1,4054.86
11.52,Low Sugar,0.127,Frozen Foods,165.78,2009,Medium,Tier 2,Supermarket Type2,3581.75
11.99,Regular,0.032,Meat,164.02,2009,Medium,Tier 2,Supermarket Type2,3651.79
16.74,Low Sugar,0.1,Snack Foods,203.67,1999,Medium,Tier 1,Departmental Store,5535.46
13.26,Low Sugar,0.023,Dairy,171.35,1987,High,Tier 2,Supermarket Type1,4088.04
13.39,Low Sugar,0.041,Snack Foods,159.07,2009,Medium,Tier 2,Supermarket Type2,3865.18
10.49,Regular,0.07,Baking Goods,93.99,1998,Small,Tier 3,Food Mart,1879.3
10.76,Regular,0.017,Canned,174.58,2009,Medium,Tier 2,Supermarket Type2,3589.29
8.05,No Sugar,0.04,Health and Hygiene,67.14,1998,Small,Tier 3,Food Mart,778.1
9.9,Regular,0.015,Meat,85.56,1998,Small,Tier 3,Food Mart,1574.05
11.38,Low Sugar,0.125,Frozen Foods,175.82,2009,Medium,Tier 2,Supermarket Type2,3755.34
15.26,Low Sugar,0.039,Canned,185.39,1987,High,Tier 2,Supermarket Type1,2574.26
11.45,Low Sugar,0.013,Fruits and Vegetables,166.86,2009,Medium,Tier 2,Supermarket Type2,3588.2
13.58,Regular,0.178,Dairy,117.91,2009,Medium,Tier 2,Supermarket Type2,3066.6
12.43,Low Sugar,0.233,Soft Drinks,161.15,2009,Medium,Tier 2,Supermarket Type2,3691.03
13.04,Low Sugar,0.019,Dairy,107.5,2009,Medium,Tier 2,Supermarket Type2,2731.45
14.43,Low Sugar,0.055,Meat,180.36,1987,High,Tier 2,Supermarket Type1,4536.09
15.73,Low Sugar,0.089,Starchy Foods,173.7,1987,High,Tier 2,Supermarket Type1,4695.38
8.7,Low Sugar,0.14,Frozen Foods,136.65,1987,High,Tier 2,Supermarket Type1,2348.53
13.18,Regular,0.038,Fruits and Vegetables,145.44,2009,Medium,Tier 2,Supermarket Type2,3541.0
16.1,Low Sugar,0.034,Starchy Foods,193.49,1999,Medium,Tier 1,Departmental Store,5182.56
10.59,Regular,0.009,Hard Drinks,136.19,2009,Medium,Tier 2,Supermarket Type2,2765.86
11.36,Low Sugar,0.03,Meat,117.89,2009,Medium,Tier 2,Supermarket Type2,2565.43
13.7,No Sugar,0.142,Household,105.59,2009,Medium,Tier 2,Supermarket Type2,2842.7
13.02,Regular,0.027,Fruits and Vegetables,141.9,2009,Medium,Tier 2,Supermarket Type2,3431.78
10.46,Regular,0.047,Baking Goods,119.9,1987,High,Tier 2,Supermarket Type1,2403.26
7.83,Regular,0.097,Fruits and Vegetables,125.42,1998,Small,Tier 3,Food Mart,1922.06
11.36,Low Sugar,0.097,Baking Goods,136.92,2009,Medium,Tier 2,Supermarket Type2,2955.42
12.61,No Sugar,0.039,Household,165.19,2009,Medium,Tier 2,Supermarket Type2,3815.55
10.72,No Sugar,0.049,Health and Hygiene,92.94,1998,Small,Tier 3,Food Mart,1910.53
15.89,Low Sugar,0.171,Soft Drinks,168.67,1987,High,Tier 2,Supermarket Type1,4627.99
15.23,No Sugar,0.096,Household,122.34,2009,Medium,Tier 2,Supermarket Type2,3529.46
14.37,Regular,0.013,Fruits and Vegetables,121.08,2009,Medium,Tier 2,Supermarket Type2,3310.88
15.47,Low Sugar,0.029,Soft Drinks,175.2,1987,High,Tier 2,Supermarket Type1,4666.43
11.4,No Sugar,0.126,Others,116.4,2009,Medium,Tier 2,Supermarket Type2,2543.72
13.64,Low Sugar,0.015,Snack Foods,173.34,1999,Medium,Tier 1,Departmental Store,4215.13
11.45,Regular,0.004,Meat,119.93,2009,Medium,Tier 2,Supermarket Type2,2627.24
13.07,Low Sugar,0.019,Fruits and Vegetables,123.23,2009,Medium,Tier 2,Supermarket Type2,3060.38
10.13,Regular,0.114,Meat,163.85,2009,Medium,Tier 2,Supermarket Type2,3227.91
11.15,Regular,0.058,Canned,101.35,1998,Small,Tier 3,Food Mart,2178.37
13.59,Low Sugar,0.038,Snack Foods,138.17,2009,Medium,Tier 2,Supermarket Type2,3483.14
14.5,Regular,0.06,Frozen Foods,192.2,1987,High,Tier 2,Supermarket Type1,4794.54
12.76,No Sugar,0.157,Health and Hygiene,146.07,2009,Medium,Tier 2,Supermarket Type2,3458.42
12.89,Low Sugar,0.086,Fruits and Vegetables,149.01,2009,Medium,Tier 2,Supermarket Type2,3547.81
10.78,Low Sugar,0.037,Canned,144.32,2009,Medium,Tier 2,Supermarket Type2,2975.2
10.1,Low Sugar,0.006,Fruits and Vegetables,117.76,1998,Small,Tier 3,Food Mart,2277.36
11.32,Low Sugar,0.072,Frozen Foods,123.07,2009,Medium,Tier 2,Supermarket Type2,2661.76
14.06,Low Sugar,0.053,Soft Drinks,169.1,1999,Medium,Tier 1,Departmental Store,4222.29
13.26,Regular,0.28,Dairy,137.37,2009,Medium,Tier 2,Supermarket Type2,3393.59
14.61,Low Sugar,0.061,Soft Drinks,164.86,1999,Medium,Tier 1,Departmental Store,4259.73
15.15,Regular,0.065,Baking Goods,213.31,1999,Medium,Tier 1,Departmental Store,5374.15
14.21,Low Sugar,0.142,Fruits and Vegetables,152.13,2009,Medium,Tier 2,Supermarket Type2,3909.55
16.03,Low Sugar,0.086,Dairy,183.59,1999,Medium,Tier 1,Departmental Store,4965.31
12.95,Low Sugar,0.076,Dairy,157.84,2009,Medium,Tier 2,Supermarket Type2,3742.18
13.7,No Sugar,0.09,Health and Hygiene,181.34,1999,Medium,Tier 1,Departmental Store,4392.88
12.33,Low Sugar,0.058,Fruits and Vegetables,131.84,2009,Medium,Tier 2,Supermarket Type2,3070.48
16.39,Low Sugar,0.072,Snack Foods,175.0,1999,Medium,Tier 1,Departmental Store,4869.43
9.48,Low Sugar,0.052,Fruits and Vegetables,115.3,1998,Small,Tier 3,Food Mart,2087.47
7.05,Low Sugar,0.038,Fruits and Vegetables,75.66,1998,Small,Tier 3,Food Mart,727.24
8.3,Low Sugar,0.041,Canned,88.82,1998,Small,Tier 3,Food Mart,1279.42
12.46,Low Sugar,0.082,Breakfast,161.42,2009,Medium,Tier 2,Supermarket Type2,3704.11
13.73,No Sugar,0.05,Household,139.12,2009,Medium,Tier 2,Supermarket Type2,3535.07
14.31,No Sugar,0.079,Health and Hygiene,154.1,2009,Medium,Tier 2,Supermarket Type2,3971.9
9.23,Low Sugar,0.027,Canned,145.12,2009,Medium,Tier 2,Supermarket Type2,2639.85
12.64,Low Sugar,0.099,Starchy Foods,96.05,1987,High,Tier 2,Supermarket Type1,2408.27
12.25,Regular,0.031,Meat,102.71,1987,High,Tier 2,Supermarket Type1,2456.43
11.95,Low Sugar,0.017,Dairy,147.26,2009,Medium,Tier 2,Supermarket Type2,3299.09
17.73,Low Sugar,0.032,Snack Foods,214.33,1999,Medium,Tier 1,Departmental Store,5976.67
11.55,Low Sugar,0.038,Fruits and Vegetables,144.6,2009,Medium,Tier 2,Supermarket Type2,3153.27
15.57,No Sugar,0.091,Health and Hygiene,205.73,1999,Medium,Tier 1,Departmental Store,4982.49
10.15,Regular,0.031,Fruits and Vegetables,90.96,1998,Small,Tier 3,Food Mart,1739.39
14.92,No Sugar,0.062,Health and Hygiene,165.26,1999,Medium,Tier 1,Departmental Store,4339.14
8.36,Regular,0.042,Meat,109.94,1998,Small,Tier 3,Food Mart,1724.22
12.44,Low Sugar,0.05,Dairy,115.78,2009,Medium,Tier 2,Supermarket Type2,3261.44
12.26,No Sugar,0.159,Household,124.22,2009,Medium,Tier 2,Supermarket Type2,2896.91
12.1,Low Sugar,0.112,Baking Goods,186.31,1987,High,Tier 2,Supermarket Type1,4132.18
10.82,Low Sugar,0.103,Snack Foods,144.35,2009,Medium,Tier 2,Supermarket Type2,2985.0
17.48,Low Sugar,0.12,Hard Drinks,213.86,1999,Medium,Tier 1,Departmental Store,5912.66
14.04,Regular,0.046,Snack Foods,176.28,1999,Medium,Tier 1,Departmental Store,4365.38
12.19,Low Sugar,0.026,Fruits and Vegetables,106.44,2009,Medium,Tier 2,Supermarket Type2,2518.5
11.05,Regular,0.076,Dairy,164.46,2009,Medium,Tier 2,Supermarket Type2,3447.33
9.9,Low Sugar,0.015,Frozen Foods,126.82,1987,High,Tier 2,Supermarket Type1,2417.42
14.77,Low Sugar,0.077,Starchy Foods,187.72,1987,High,Tier 2,Supermarket Type1,4763.72
11.15,Low Sugar,0.117,Meat,118.02,2009,Medium,Tier 2,Supermarket Type2,2520.52
13.52,Low Sugar,0.066,Meat,167.92,1987,High,Tier 2,Supermarket Type1,4076.94
15.22,No Sugar,0.116,Household,166.39,1999,Medium,Tier 1,Departmental Store,4429.31
14.19,No Sugar,0.155,Household,118.28,2009,Medium,Tier 2,Supermarket Type2,3213.5
9.66,No Sugar,0.177,Household,86.2,1998,Small,Tier 3,Food Mart,1531.37
15.49,Low Sugar,0.054,Dairy,136.38,2009,Medium,Tier 2,Supermarket Type2,3875.76
11.18,No Sugar,0.04,Health and Hygiene,162.28,2009,Medium,Tier 2,Supermarket Type2,3431.89
15.26,Low Sugar,0.168,Baking Goods,173.03,1987,High,Tier 2,Supermarket Type1,4574.15
12.09,Regular,0.077,Dairy,168.17,2009,Medium,Tier 2,Supermarket Type2,3758.19
10.15,Low Sugar,0.022,Fruits and Vegetables,108.61,1998,Small,Tier 3,Food Mart,2102.68
10.74,Low Sugar,0.13,Soft Drinks,107.17,1998,Small,Tier 3,Food Mart,2205.39
10.19,Regular,0.031,Canned,149.76,2009,Medium,Tier 2,Supermarket Type2,2951.37
10.78,Low Sugar,0.154,Hard Drinks,106.5,1998,Small,Tier 3,Food Mart,2200.21
11.89,Low Sugar,0.111,Dairy,172.07,2009,Medium,Tier 2,Supermarket Type2,3793.27
13.23,Low Sugar,0.08,Hard Drinks,147.66,2009,Medium,Tier 2,Supermarket Type2,3595.69
9.36,Low Sugar,0.124,Snack Foods,116.16,1998,Small,Tier 3,Food Mart,2078.15
8.91,No Sugar,0.025,Household,120.18,1998,Small,Tier 3,Food Mart,2056.89
11.58,Low Sugar,0.038,Fruits and Vegetables,143.92,2009,Medium,Tier 2,Supermarket Type2,3146.56
12.67,No Sugar,0.054,Health and Hygiene,158.53,2009,Medium,Tier 2,Supermarket Type2,3691.88
15.46,Regular,0.042,Fruits and Vegetables,185.91,1987,High,Tier 2,Supermarket Type1,4882.78
14.57,Regular,0.077,Seafood,145.88,2009,Medium,Tier 2,Supermarket Type2,3862.46
14.31,No Sugar,0.102,Household,173.86,1999,Medium,Tier 1,Departmental Store,4376.47
13.68,No Sugar,0.115,Household,127.8,2009,Medium,Tier 2,Supermarket Type2,3292.5
13.98,Low Sugar,0.103,Baking Goods,147.47,2009,Medium,Tier 2,Supermarket Type2,3762.39
12.53,Low Sugar,0.039,Soft Drinks,155.82,2009,Medium,Tier 2,Supermarket Type2,3604.26
12.86,No Sugar,0.071,Health and Hygiene,129.34,2009,Medium,Tier 2,Supermarket Type2,3137.16
9.29,Low Sugar,0.09,Meat,95.01,1998,Small,Tier 3,Food Mart,1628.81
11.55,Low Sugar,0.162,Starchy Foods,191.87,1987,High,Tier 2,Supermarket Type1,4121.64
11.8,Low Sugar,0.064,Fruits and Vegetables,139.51,2009,Medium,Tier 2,Supermarket Type2,3107.73
13.25,No Sugar,0.104,Household,107.7,2009,Medium,Tier 2,Supermarket Type2,2783.85
12.8,Low Sugar,0.022,Dairy,126.14,2009,Medium,Tier 2,Supermarket Type2,3058.43
12.05,Regular,0.175,Canned,122.68,2009,Medium,Tier 2,Supermarket Type2,2817.7
12.35,Low Sugar,0.093,Baking Goods,158.43,2009,Medium,Tier 2,Supermarket Type2,3618.78
12.01,Low Sugar,0.099,Canned,119.46,2009,Medium,Tier 2,Supermarket Type2,2744.33
14.42,No Sugar,0.072,Health and Hygiene,179.01,1987,High,Tier 2,Supermarket Type1,4507.97
14.39,Low Sugar,0.021,Baking Goods,114.68,2009,Medium,Tier 2,Supermarket Type2,3184.62
16.6,Low Sugar,0.056,Canned,170.27,1999,Medium,Tier 1,Departmental Store,4820.03
14.2,Low Sugar,0.035,Fruits and Vegetables,170.12,1999,Medium,Tier 1,Departmental Store,4275.96
12.74,Low Sugar,0.053,Fruits and Vegetables,199.62,1998,Small,Tier 3,Food Mart,1940.96
13.49,No Sugar,0.068,Others,176.25,1999,Medium,Tier 1,Departmental Store,4240.69
11.54,Regular,0.032,Frozen Foods,117.75,2009,Medium,Tier 2,Supermarket Type2,2491.34
14.23,No Sugar,0.228,Health and Hygiene,154.62,2009,Medium,Tier 2,Supermarket Type2,3964.1
15.19,Low Sugar,0.023,Canned,199.94,1999,Medium,Tier 1,Departmental Store,5109.74
12.61,Regular,0.042,Snack Foods,132.58,2009,Medium,Tier 2,Supermarket Type2,3147.59
9.48,Low Sugar,0.063,Frozen Foods,141.2,2009,Medium,Tier 2,Supermarket Type2,2617.46
14.34,No Sugar,0.031,Health and Hygiene,121.28,2009,Medium,Tier 2,Supermarket Type2,5130.16
